"country","countryname","oecdmember","eumember","edate","date","party","partyname","partyabbrev","parfam","candidatename","coderid","manual","coderyear","testresult","testeditsim","pervote","voteest","presvote","absseat","totseats","progtype","datasetorigin","corpusversion","total","peruncod","per101","per102","per103","per104","per105","per106","per107","per108","per109","per110","per201","per202","per203","per204","per301","per302","per303","per304","per305","per401","per402","per403","per404","per405","per406","per407","per408","per409","per410","per411","per412","per413","per414","per415","per416","per501","per502","per503","per504","per505","per506","per507","per601","per602","per603","per604","per605","per606","per607","per608","per701","per702","per703","per704","per705","per706","per1011","per1012","per1013","per1014","per1015","per1016","per1021","per1022","per1023","per1024","per1025","per1026","per1031","per1032","per1033","per2021","per2022","per2023","per2031","per2032","per2033","per2041","per3011","per3051","per3052","per3053","per3054","per3055","per4011","per4012","per4013","per4014","per4121","per4122","per4123","per4124","per4131","per4132","per5021","per5031","per5041","per5061","per6011","per6012","per6013","per6014","per6061","per6071","per6072","per6081","per7051","per7052","per7061","per7062","per103_1","per103_2","per201_1","per201_2","per202_1","per202_2","per202_3","per202_4","per305_1","per305_2","per305_3","per305_4","per305_5","per305_6","per416_1","per416_2","per601_1","per601_2","per602_1","per602_2","per605_1","per605_2","per606_1","per606_2","per607_1","per607_2","per607_3","per608_1","per608_2","per608_3","per703_1","per703_2","rile","planeco","markeco","welfare","intpeace","datasetversion","id_perm","avg_pervote"
92,"Poland",10,10,2011-10-09,201110,92440,"Palikot's Movement","RP",40,"NA",250,4,2013,0.792,0.652,10.018,0,NA,40,460,1,70,"2024-1",245,2.041,0,0,0,0,4.082,0,0,0,0,0,0,0.816,0,0,0,0,43.265,0,6.122,0.816,0.408,0,0,0,0,0,2.857,0,0,1.633,0,0,3.673,0,0,0,2.041,1.224,0,0,0,0,0,0,0,27.755,0,0,0,0,0,2.449,0.408,0,0,0.408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.122,0,4.49,1.224,4.082,"2024a","2FA6VK",10.018
92,"Poland",10,10,2015-10-25,201510,92435,"Civic Platform","PO",40,"NA",250,5,2020,0.777,0.659,24.088,0,NA,138,460,1,150,"2024-1",1097,0,0.273,0.912,0,3.191,0,0.091,4.011,0.82,0,0,0.365,2.37,0.091,0.912,2.005,0,2.188,0.091,3.099,0.456,3.646,0.273,0.182,0,0,0.365,0,0.182,0.912,14.95,0,0.456,1.641,0,2.188,0.547,2.552,2.461,15.679,0,9.572,0,6.746,0.182,0,0.547,3.829,1.732,0,0,5.834,0.091,3.191,0.182,0,1.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273,0.091,0.912,0,0.729,0.729,3.099,0,0,0,0,0,0,2.188,5.925,0.82,0.182,0,3.829,0,1.732,0,0,0,0,0,0,0,3.191,0,-13.309,0.456,2.097,18.14,1.003,"2024a","IY3JQ4",28.3198
92,"Poland",10,10,2015-10-25,201510,92436,"Law and Justice","PiS",60,"NA",250,5,2020,0.777,0.659,37.575,0,NA,235,460,1,150,"2024-1",3422,0,0.117,0.614,0.263,3.594,0,0.058,0.906,0.438,1.023,3.098,1.344,4.676,0.146,0.468,1.373,0.205,2.133,5.348,7.89,0.088,5.348,1.169,0.672,0,0.117,0.029,0.088,0,0.76,5.669,0.263,1.607,1.052,0,1.257,0.789,3.419,2.688,7.744,0,7.89,0,8.036,0,2.338,0,8.065,0.818,0,0,2.572,0,3.741,0,0.029,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,0.146,0.438,0.906,1.987,0,0.146,2.542,4.617,0.76,0.205,0,2.309,0,0.058,1.198,8.036,0,0,0,8.065,0,0.76,0.058,0,0,0,0,0,0,3.741,0,10.812,2.104,1.14,10.432,0.672,"2024a","SGGQI4",29.9428333333333
92,"Poland",10,10,2019-10-13,201910,92023,"The Left","",30,"NA",250,5,2020,0.821,0.673,12.56,0,NA,49,460,8,160,"2024-1",181,0,0,0,0,0,0,0,0,0,0,0,0,2.21,2.21,0,1.105,0,3.867,0,0,0,3.867,0,0,0,0.552,0,0,0,0,10.497,2.21,1.105,0,0,6.077,4.972,0,5.525,21.547,0,5.525,0,0,3.867,0,9.392,4.42,1.105,0,0,6.63,0,3.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21,0,0,0,0,0,0,0,0,0,0,6.077,0,0,3.315,0.552,4.42,0,0,1.105,0,0,0,0,0,0,3.315,0,-28.177,2.21,0,27.072,0,"2024a","ZA3E5L",12.56
92,"Poland",10,10,2019-10-13,201910,92040,"Civic Coalition","KO",40,"NA",250,5,2020,0.821,0.673,27.397,0,NA,134,460,8,160,"2024-1",1273,0,0,0,0,3.299,0,0,0.864,0.864,0,0,1.178,6.913,0.236,0.079,3.535,0,3.535,3.771,0.786,1.178,4.87,1.1,0.236,0,0.157,0.157,0,0,0,12.412,0.393,0,1.414,0,1.65,6.049,2.907,2.435,16.418,0,4.006,0,1.335,0.393,0.079,1.728,4.949,0.707,0,0,7.384,0,2.671,0.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157,1.021,5.813,0,0.786,0.314,0.786,0,0,0,0,0,0,1.65,1.335,0,0.393,0,4.949,0,0.707,0,0,0,0,0,0,0,2.671,0,-17.282,1.728,2.592,18.853,0,"2024a","9Q66AS",27.397
92,"Poland",10,10,2019-10-13,201910,92436,"Law and Justice","PiS",60,"NA",250,5,2020,0.821,0.673,43.593,0,NA,235,460,1,160,"2024-1",3283,0,0.487,0.152,0.061,2.071,0,0.03,1.614,1.188,0.883,2.345,1.279,1.706,0.548,0.213,0.731,0,2.65,2.224,5.696,0.152,4.234,1.584,1.462,0,0.244,0,0.061,0,1.401,13.463,1.279,0.701,0.213,0,1.401,3.96,5.452,3.594,8.316,0,3.533,0,13.006,0,2.955,0,1.31,2.772,0,0,2.528,0,2.102,0.213,0.03,0.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0,0.396,0.883,1.371,0,0.335,0,2.985,0.091,0.426,0,2.193,0,0,1.401,12.793,0.213,0,0,1.31,0,2.772,0,0,0,0,0,0,0,2.102,0,11.179,4.325,0.366,11.91,0.183,"2024a","JKG3X1",29.9428333333333
93,"Romania",0,0,1990-05-20,199005,93221,"National Salvation Front","FSN",30,"NA",248,1,1996,0.963,NA,66.313,0,NA,263,396,1,20,"NA",60,0,0,0,0,1.667,0,0,0,0,0,0,11.667,3.333,0,0,0,0,0,0,5,1.667,0,1.667,0,0,3.333,0,1.667,0,0,1.667,0,0,1.667,0,0,0,5,1.667,16.667,0,10,0,0,0,0,0,0,0,0,0,1.667,0,0,0,1.667,11.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3.333,1.667,0,0,1.667,3.333,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15,1.667,3.333,18.333,0,"2024a","4CJI76",27.8446666666667
93,"Romania",0,0,1990-05-20,199005,93430,"National Liberal Party","PNL",40,"NA",236,1,1991,0.782,NA,6.415,0,NA,29,396,1,20,"NA",359,0,0,0,0,0.279,0,0,0,0,0,0,0.279,0.557,0,0,0.279,0,1.671,0.279,3.621,25.348,0,5.014,6.685,0,0.279,1.95,0.279,0.279,0.557,11.978,1.114,0.279,10.585,0,0,0,0,1.114,0.557,0,0,0,1.393,0,0,0,0,2.228,0,0,1.671,0,7.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.521,0,1.393,0,4.457,0.279,0,0,0.279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.526,12.813,35.933,1.671,0,"2024a","MJDDUF",12.9875
93,"Romania",0,0,1992-09-27,199209,93221,"National Salvation Front","FSN",30,"NA",248,1,1996,0.963,NA,10.188,0,NA,43,341,1,20,"NA",169,1.183,0.592,1.183,0,1.183,0,0,1.775,0.592,0,0,2.367,2.959,0,0,0,0,0.592,1.775,1.775,3.55,0.592,0.592,0,0,0,0,7.692,0,3.55,0.592,0,0,0.592,0,0,0,0,0,3.55,0,1.183,0,9.467,0,1.183,0,0,13.018,0,0,0,0,4.734,0,0,1.775,0,2.367,0.592,0,0,0,0,0,0,0,0,0,0,0,2.367,0.592,0,0,0,0,0,0,0,0,0,16.568,0,0,2.367,5.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.183,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.669,0.592,4.142,3.55,1.183,"2024a","CTTBW3",27.8446666666667
93,"Romania",0,0,1992-09-27,199209,93223,"Democratic National Salvation Front","FDSN",20,"NA",236,1,1993,0.782,NA,27.717,0,NA,117,341,1,20,"NA",966,0.207,0.518,1.346,0.104,0.725,0.104,0.207,2.174,0.621,0.518,0,1.449,2.07,2.692,0,0.518,0.207,1.139,1.139,1.449,2.07,0.725,2.381,9.524,0.104,0.621,2.588,0.414,0.104,2.484,16.667,2.484,0.725,0.932,0,0,1.553,2.174,2.588,4.141,0,4.141,0,3.209,0.104,2.692,0.311,0.518,2.899,0.518,0.207,1.76,0,4.865,0,0.207,3.313,0.104,0,0.621,0,0,0,0.518,0,0.104,0,0,0,0,0,0,0,0,0,0.207,0,0,0,0,0,0,0,0,0,1.242,0,0.104,0,0.414,0.104,0,0,0,0,0,0,0.311,0,0,0,0,0,0,0,0,0,2.07,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.489,14.389,3.002,6.729,1.656,"2024a","H2TIHT",32.8925
93,"Romania",0,0,1992-09-27,199209,93411,"Democratic Convention of Romania","CDR",50,"NA",236,1,1993,0.782,NA,20.01,0,NA,82,341,8,20,"NA",692,0.289,0,0.578,0,0.723,0,0,1.012,1.012,0,0,3.035,1.012,3.613,2.312,2.168,0,0,0.723,0.578,6.503,0.867,3.035,2.312,0.145,0.145,2.746,0.434,0.289,1.012,6.214,2.312,0.145,3.468,0,0.723,1.734,3.035,4.913,5.78,0,2.601,0,0.723,0.289,3.902,0.145,0.145,1.59,1.156,0,1.734,0,3.035,0.289,0.289,4.624,0,0,0.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289,3.324,0,0,8.382,0,0.578,0,0.145,0.145,1.445,0,0,0,0.578,0,0.723,0.578,0,0,0,0,0,0,0,0,0.145,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.803,7.659,9.971,10.694,0.578,"2024a","69DPKS",25.0895
93,"Romania",0,0,1992-09-27,199209,93712,"Greater Romania Party","PRM",70,"NA",236,1,1993,0.782,NA,3.898,0,NA,16,341,1,20,"NA",151,0.662,0,0,0.662,2.649,0,0.662,1.325,0,1.987,0,1.987,1.987,3.311,0,0,0,0,1.325,0,1.987,0,0.662,4.636,0,0,1.325,1.325,0,0.662,7.285,1.987,0.662,1.325,0,0,1.325,5.96,1.987,2.649,0,5.298,0,10.596,0,5.298,0,1.987,0.662,0.662,3.311,3.974,0,7.285,0,2.649,3.974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.987,0,0,0,0,0,0.662,0,0,0,0,0,0,0,0,0.662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.623,7.285,3.311,4.636,0.662,"2024a","X5G31X",10.193
93,"Romania",0,0,1996-11-03,199611,93223,"Party of Social Democracy of Romania","PDSR",20,"NA",270,3,2011,0.81,NA,21.766,0,NA,91,343,1,20,"2024-1",554,1.264,0.361,0,0,3.249,0,0.361,3.971,2.347,1.083,0,1.444,2.347,0.181,0,1.444,0,2.527,1.625,7.22,1.083,3.249,1.805,0.722,0.181,0,0.181,2.708,0,1.986,12.455,0.722,0,1.264,0,0,2.708,3.791,1.083,10.108,0,5.776,0,0,0,1.986,0,1.986,0.542,0.181,0,1.264,0,3.069,1.805,0.181,6.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361,0,0,0,0.181,0,0,0,0,0,0,0,0,1.805,0,0.181,0.181,0,0.361,0,0,0,0,0.181,0,0,0,0,0,0,0,0,0,0,0,0.181,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.693,3.249,2.347,11.191,0.361,"2024a","YGBCJN",32.8925
93,"Romania",0,0,1996-11-03,199611,93322,"Social Democratic Union","USD",30,"NA",270,3,2011,0.81,NA,12.928,0,NA,53,343,1,20,"2024-1",549,2.55,0.364,0,0,2.186,0,0.182,0.546,0.364,0,0,1.821,2.004,0,0,1.275,0,1.275,1.093,1.457,3.279,1.821,6.011,1.639,2.732,1.275,0.729,6.922,0,3.643,6.193,0.546,0,3.279,0,0.364,1.457,0.911,2.55,8.743,0.364,3.825,0,0,0,0,0,2.186,3.097,1.457,0.546,1.275,0,4.372,1.821,2.55,8.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364,0,0,0,0,0.729,0,0,0,0,0,0,0,0,0,0,0,1.821,0.182,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.829,8.197,6.557,11.293,0.182,"2024a","FHDP2T",12.928
93,"Romania",0,0,1996-11-03,199611,93411,"Democratic Convention of Romania","CDR",50,"NA",270,3,2011,0.81,NA,30.169,0,NA,122,343,8,20,"2024-1",55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.818,0,0,5.455,0,0,5.455,0,0,3.636,0,0,1.818,0,0,14.545,1.818,0,0,0,0,0,1.818,0,14.545,0,10.909,0,0,0,0,0,7.273,0,0,0,0,0,20,0,0,7.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.545,1.818,0,14.545,0,"2024a","TX7IRW",25.0895
93,"Romania",0,0,1996-11-03,199611,93712,"Greater Romania Party","PRM",70,"NA",270,3,2011,0.81,NA,4.465,0,NA,19,343,1,50,"2024-1",60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,11.667,1.667,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,1.667,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.333,0,1.667,5,0,"2024a","7O3TL8",10.193
93,"Romania",0,20,2000-11-26,200011,93221,"Democratic Party","PD",30,"NA",270,3,2011,0.81,NA,7.033,0,NA,31,345,1,20,"2024-1",857,5.951,0.117,0,0,1.167,0.117,0.467,0.467,3.734,0,0,2.567,4.084,0.817,0.117,2.334,0,11.435,1.75,2.684,3.384,2.1,6.068,0,0,0,0.35,4.317,0.117,3.851,7.001,0.117,0,1.517,0,0,3.617,0.817,3.267,3.851,0.117,1.4,0,0.233,0.117,0.117,0,4.667,4.201,0,0,0.233,0,2.1,0.817,0,4.434,0.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467,0,0.233,0,0,1.284,0.35,0.35,0,0,0,0,0,0,0,0.117,0,0.117,0,0,0,0,0,0.35,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.118,6.184,4.901,7.118,0.583,"2024a","1K2A5H",27.8446666666667
93,"Romania",0,20,2000-11-26,200011,93223,"Social Democratic Pole of Romania","PDSR",20,"NA",270,3,2011,0.81,NA,36.611,0,NA,155,345,1,20,"2024-1",1004,0.398,0.498,0,0,4.88,0.1,0.299,1.295,5.876,0,0,0.797,5.478,0.598,0.199,0.299,0,5.179,1.594,5.478,3.088,2.789,1.096,0.398,0,0.996,0,5.578,0.1,1.892,9.96,0.398,0,1.394,0,0,3.088,3.187,1.494,3.586,0,1.096,0,0,0,1.195,0,5.08,2.789,2.789,0,0.697,0,3.984,0.299,0.199,3.088,0.199,0,0.199,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.689,0,0,0.1,0,0.896,0.299,0.398,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0.299,0,0.299,0,0.797,0,0.299,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.649,1.892,4.482,5.08,0.398,"2024a","4J6577",32.8925
93,"Romania",0,20,2000-11-26,200011,93430,"National Liberal Party","PNL",40,"NA",270,3,2011,0.81,NA,6.894,0,NA,30,345,1,20,"2024-1",195,0,0.513,0,0,0.513,0,0,4.103,0.513,0,0,0,0,0,0,0.513,0,4.615,4.615,1.026,3.59,1.538,7.179,1.026,0.513,1.026,0,6.154,0,0.513,2.564,3.077,0,1.538,0,0,1.026,0,2.051,15.385,0,3.077,0,0,0,0,0,1.538,0.513,0,0,0,0,15.385,0.513,0,2.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.103,0,0,0,0,0,0,0,0,0,7.692,0,0.513,0,0,0,0,0,0,0,0,0,0,1.026,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.615,11.282,5.128,17.436,0,"2024a","TLDGX7",12.9875
93,"Romania",0,20,2000-11-26,200011,93712,"Greater Romania Party","PRM",70,"NA",270,3,2011,0.81,NA,19.485,0,NA,84,345,1,20,"2024-1",82,0,1.22,0,0,2.439,0,0,1.22,3.659,0,0,0,1.22,0,0,0,0,2.439,3.659,0,1.22,2.439,1.22,1.22,0,0,1.22,9.756,0,1.22,8.537,0,0,4.878,0,0,1.22,2.439,0,8.537,0,0,0,2.439,0,0,0,13.415,0,2.439,1.22,0,0,7.317,0,0,7.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.439,0,0,0,0,0,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,0,1.22,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.634,2.439,6.098,8.537,0,"2024a","VD9VQW",10.193
93,"Romania",0,20,2004-11-28,200411,93001,"National Union PSR+PUR","PSD-PUR",98,"NA",270,3,2010,0.812,NA,36.8,0,NA,132,332,2,40,"2024-1",52,0,0,0,0,0,0,0,3.846,1.923,0,0,0,0,1.923,0,0,0,3.846,1.923,1.923,0,7.692,0,15.385,0,0,0,7.692,0,3.846,5.769,0,0,0,0,0,0,0,0,19.231,0,1.923,0,0,0,0,0,0,0,0,0,0,0,13.462,0,0,5.769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.923,0,0,0,0,0,0,0,0,0,0,0,1.923,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.846,15.385,0,19.231,0,"2024a","5JYW9T",36.8
93,"Romania",0,20,2004-11-28,200411,93041,"Justice and Truth Alliance","ADA",40,"NA",270,3,2010,0.812,NA,31.5,0,NA,112,332,2,40,"2024-1",309,0,0.647,0,0,0,0.324,0,1.294,2.589,0,0,0.324,1.618,0.647,0.324,4.531,0,6.472,4.207,0.971,4.854,3.236,5.178,0.647,0.647,0,0,5.825,0,1.294,5.825,0,0,3.236,0,0.324,4.531,2.913,1.942,6.796,0,1.942,0,0.647,0,3.883,0,5.502,0.324,0.324,0,0.324,0,7.767,0.324,0,3.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.942,0.647,0.324,0,0,0.647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.502,5.825,8.091,8.738,0.324,"2024a","OZ17TS",31.5
93,"Romania",0,20,2004-11-28,200411,93712,"Greater Romania Party","PRM",70,"NA",270,3,2010,0.812,NA,12.924,0,NA,48,332,1,40,"2024-1",55,0,0,0,0,0,0,0,1.818,1.818,0,0,0,0,0,0,0,0,3.636,0,9.091,0,10.909,10.909,0,0,0,0,3.636,0,3.636,3.636,3.636,1.818,0,0,0,3.636,0,1.818,9.091,0,1.818,0,9.091,0,0,0,3.636,1.818,0,0,1.818,0,9.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.636,14.545,0,10.909,0,"2024a","4VPKKV",10.193
93,"Romania",0,10,2008-11-30,200811,93002,"Social Democratic Party + Conservative Party Alliance","PSD-PC",98,"NA",270,3,2010,0.812,NA,33.099,0,NA,114,334,8,40,"2024-1",355,0,1.972,0,0,0,0,0,0.845,1.972,0,0,0.282,0.845,0,1.972,0.845,0,5.352,0.282,1.69,0.563,2.535,5.915,2.535,0,1.127,0,6.197,0,1.408,9.014,1.408,0,0.845,0,1.408,4.225,1.408,3.38,9.577,0,4.789,0,1.972,0,1.127,0,3.099,1.972,0,0,0.282,0,5.634,1.69,0,3.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.535,0,0,0,0,0,0,0,0,0,0.282,0,0,0,0,0.282,0,0,0.845,0,0,1.127,0,0,0,0,0,3.662,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.239,9.859,1.408,12.958,0,"2024a","7RNAXZ",33.099
93,"Romania",0,10,2008-11-30,200811,93430,"National Liberal Party","PNL",40,"NA",270,3,2010,0.812,NA,18.6,0,NA,65,334,1,40,"2024-1",194,1.031,0,0,0,0,0,0,0.515,1.031,0,0,0.515,0.515,0,0,2.577,0,8.247,3.093,5.67,3.608,5.155,4.124,1.031,0,0,0,12.371,0,4.639,10.309,0,0,0.515,0,0,7.732,0.515,0,4.639,0,3.093,0,3.608,0,0,0,7.732,0,0,0,0,0,1.546,1.031,0,4.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.031,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.887,5.155,4.124,4.639,0,"2024a","VTQGQ3",12.9875
93,"Romania",0,10,2008-11-30,200811,93530,"Democratic Liberal Party","PDL",50,"NA",270,3,2010,0.812,NA,32.364,0,NA,115,334,1,40,"2024-1",445,1.124,0,0,0,0.674,0,0,1.573,2.247,0,0,0,0.674,0,3.146,4.045,0,3.82,1.348,7.865,2.022,2.472,6.742,1.798,0.225,0,0,5.843,0,2.697,12.584,0,0,2.472,0,0,4.045,4.494,1.124,4.719,0,1.348,0,0.449,0,0.899,0,4.719,0.449,0,0,0.225,0,4.494,0.225,0,3.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0,0,0,0,0.899,0,0.674,0,0,0.225,0,0,0,0,0,0,0,0,0,0,1.798,0,0,0,0,0.449,2.022,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.944,8.539,4.494,5.843,0,"2024a","5S9C84",32.364
