country;countryname;edate;date;party;partyname;partyabbrev;parfam;threshold;threshold_lagged;Distrikter;Antal_pladser;pervote;absseat;totseats;total;per402;per403;per404;per405;per406;per407;per408;per409;per410;per411;per412;per413;per414;per415;per416;per501;per502;per503;per504;per505;per506;per507;rile;planeco;markeco;welfare;intpeace;avg_pervote
80;Bulgaria;19-04-1997;199704;80411;United Democratic Forces;ODS;40;4;4;;;52,238;137;240;390;1,795;1,538;0;0;0;0;13,846;0;0,769;1,026;0,769;0;5,128;0;0;4,359;1,282;0,513;4,615;0;3,846;0;21,795;2,308;6,923;5,128;0,256;26,034
80;Bulgaria;18-06-2001;200106;80411;United Democratic Forces;ODS;40;4;4;;;18,18;51;240;1027;5,063;5,55;0;0,682;0,195;0,097;1,266;0,389;1,85;12,95;0,195;0;2,24;0;0;1,85;3,213;0,487;7,205;0;3,019;0;13,535;5,745;6,329;7,692;0,584;26,034
80;Bulgaria;25-06-2005;200506;80411;United Democratic Forces;ODS;40;4;4;;;7,684;20;240;382;6,545;1,832;0;0,262;0;0;0;0;1,571;6,021;0;0;0;0;0,524;0,524;1,832;2,88;4,974;1,571;8,115;0;13,089;1,832;8,639;7,853;0,785;26,034
80;Bulgaria;05-07-2009;200907;80510;Citizens for European Development of Bulgaria;GERB;50;4;4;;;39,72;116;240;931;2,793;0,752;0;0,644;0;0;0,322;0,967;3,33;15,467;0;0;1,933;0;1,611;3,222;6,66;0,859;6,015;0,322;2,793;0;0,43;0,752;2,47;6,874;0;33,895
80;Bulgaria;12-05-2013;201305;80510;Citizens for European Development of Bulgaria;GERB;50;4;4;;;30,539;97;240;3085;2,528;3,89;0,875;0,032;0,551;0,227;0;0,292;10,47;14,165;0,097;0,032;1,329;0;0,032;4,344;5,9;1,361;6,126;0,194;4,992;0;-0,972;4,862;3,241;7,488;0,421;33,895
80;Bulgaria;05-10-2014;201410;80510;Citizens for European Development of Bulgaria;GERB;50;4;4;;;32,666;84;240;716;4,609;0,419;0;0,14;0,978;0;2,793;0,698;5,726;11,592;0;0;0,559;0;2,235;2,374;2,374;0,838;10,894;0,14;5,307;0;-1,257;0,419;1,676;11,732;0;33,895
80;Bulgaria;26-03-2017;201703;80510;Citizens for European Development of Bulgaria;GERB;50;4;4;;;32,655;95;240;906;3,311;0,883;0,221;0,331;0,773;0;2,428;0,442;4,967;16,998;0;0;1,435;0;1,876;3,863;5,96;0,773;5,298;0,552;3,091;0;7,726;1,104;2,539;6,071;0,442;33,895
80;Bulgaria;18-06-2001;200106;80902;National Movement Simeon the Second;NDSV;40;4;4;;;42,741;120;240;529;4,159;9,263;0;0,189;0;0;0,189;0,756;1,89;11,531;0,189;0;2,457;0;0;3,214;3,025;0,756;8,885;0;7,183;0;-10,775;9,452;4,159;9,641;0;31,3115
80;Bulgaria;25-06-2005;200506;80902;National Movement Simeon the Second;NDSV;40;4;4;;;19,882;53;240;257;4,28;3,891;0;0,389;0;0;1,167;0;3,113;10,117;0;0;1,556;0;0,778;1,946;5,058;2,335;14,786;0;9,339;0;-8,56;3,891;5,058;17,121;0;31,3115
80;Bulgaria;18-12-1994;199412;80951;Movement for Rights and Freedoms;DPS;90;4;4;;;5,442;15;240;423;2,364;0,473;0;0;1,891;0;9,456;0;1,891;1,655;1,418;1,182;4,019;0;0;0,236;1,655;1,655;7,801;0;1,891;0;8,038;1,891;5,674;9,456;1,182;10,09577778
80;Bulgaria;19-04-1997;199704;80951;Movement for Rights and Freedoms;DPS;90;4;4;;;NA;NA;240;432;3,455;1,373;0,114;0,114;1,855;0;5,864;0;1,855;2,077;0,823;0,591;2,123;0;0;0,345;1,055;2,418;5,037;0;4,468;0;7,996;2,309;3,519;7,455;1,159;10,09577778
80;Bulgaria;18-06-2001;200106;80951;Movement for Rights and Freedoms;DPS;90;4;4;;;7,451;21;240;440;4,545;2,273;0,227;0,227;1,818;0;2,273;0;1,818;2,5;0,227;0;0,227;0;0;0,455;0,455;3,182;2,273;0;7,045;0;7,955;2,727;1,364;5,455;1,136;10,09577778
80;Bulgaria;25-06-2005;200506;80951;Movement for Rights and Freedoms;DPS;90;4;4;;;12,812;34;240;1107;6,414;0,542;0;0,09;0;0;0,632;0;2,349;5,601;0;0;2,078;0;0,632;4,788;5,239;2,8;9,937;0,903;5,33;0;-1,716;0,542;6,143;12,737;0,181;10,09577778
80;Bulgaria;05-07-2009;200907;80951;Movement for Rights and Freedoms;DPS;90;4;4;;;14,446;38;240;126;7,94;11,11;0;1,59;0,79;0;0;3,97;2,38;3,17;2,38;0;10,32;0;0,79;0;0;2,38;1,59;0;3,97;0;17,46;13,49;15,08;3,97;0;10,09577778
80;Bulgaria;12-05-2013;201305;80951;Movement for Rights and Freedoms;DPS;90;4;4;;;11,307;36;240;159;0;6,918;0;0;0;0;0;2,516;10,692;9,434;0;0;1,258;0;0;6,918;1,887;1,887;5,031;0;1,887;0;-23,899;6,918;1,887;6,918;0;10,09577778
80;Bulgaria;05-10-2014;201410;80951;Movement for Rights and Freedoms;DPS;90;4;4;;;14,837;38;240;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10,09577778
80;Bulgaria;26-03-2017;201703;80951;Movement for Rights and Freedoms;DPS;90;4;4;;;8,993;26;240;106;10,377;0;0;0;0;0;0;0,943;7,547;7,547;0;0;0;0;0;0;0;0;11,321;0;7,547;0;0,943;0;0,943;11,321;0;10,09577778
81;Croatia;03-01-2000;200001;81021;Coalition of the Social Democratic Party of Croatia and the Croatian Social-liberal Party;SDP-HSLS;98;1,58113883;1,58113883;10;140;40,991;71;151;310;3,548;0,968;0;0,323;0,968;1,613;0,968;0,323;13,871;2,258;0,323;0;2,581;0;0,645;0,323;1,613;1,29;6,452;0;4,839;0;-11,613;1,29;4,516;7,742;0;40,991
81;Croatia;04-12-2011;201112;81032;Kukuriku Coalition;Kukuriku;30;1,58113883;1,58113883;10;140;40,719;80;151;1358;1,841;0,221;0;0,295;0;0;2,577;0;10,236;2,798;0;0,147;1,252;0;0;2,283;3,314;2,135;10,457;0;5,523;0;-14,728;0,221;1,399;12,592;0;32,4475
81;Croatia;08-11-2015;201511;81032;Croatia is growing;;30;1,58113883;1,58113883;10;140;31,402;56;151;522;5,364;1,533;0;0,383;0;0;1,533;2,874;10,153;9,962;0,575;0;2,49;0;0;5,556;3,831;3,64;13,793;0;6,13;0;-12,835;2,107;2,49;17,433;0;32,4475
81;Croatia;11-09-2016;201609;81032;People's coalition;;30;1,58113883;1,58113883;10;140;32,795;54;151;1721;9,297;0,349;0;0,523;0;0;0,697;1,569;4,648;14,643;0,291;1,743;2,847;0;2,324;3,835;3,254;3,254;12,493;0;7,089;0;-10,052;0,639;2,847;15,747;0,581;32,4475
81;Croatia;05-07-2020;202007;81032;Restart Coalition;;30;1,58113883;1,58113883;10;140;24,874;41;151;769;5,722;0,13;0;0;0;0;4,811;8,973;2,081;2,991;0,78;0,65;0,13;0;2,601;1,43;0,78;6,892;12,744;0;5,202;0;-11,443;0,91;1,17;19,636;0,13;32,4475
81;Croatia;08-11-2015;201511;81061;Patriotic Coalition;;60;1,58113883;1,58113883;10;140;32,592;59;151;396;12,626;1,263;0;0,758;0,758;0;1,768;0,253;4,798;13,131;0;0,253;1,263;0;0,253;3,788;2,778;2,02;9,091;0;3,535;0;9,091;1,263;1,768;11,111;0;32,592
81;Croatia;03-01-2000;200001;81220;Social Democratic Party of Croatia;SDP;20;1,58113883;1,58113883;10;140;NA;NA;151;402;2,488;0,746;0;0,498;0,249;0,746;1,493;0,249;7,96;1,99;0;0;0,498;0;0,746;0,249;0,249;2,985;5,721;0;3,98;0;-7,214;0,746;4,726;8,706;0,746;17,0725
81;Croatia;23-11-2003;200311;81220;Social Democratic Party of Croatia;SDP;20;1,58113883;1,58113883;10;140;22,6;43;152;165;3,03;0;0;0;0;0;0;0;3,03;13,939;0;0;0,606;0;0;1,818;2,424;4,242;14,545;0;7,273;0;-14,545;0;0,606;18,788;0,606;17,0725
81;Croatia;25-11-2007;200711;81220;Social Democratic Party of Croatia;SDP;20;1,58113883;1,58113883;10;140;31,234;56;153;453;0,221;0;0;0;0;0;0,221;0;6,181;1,987;0;0,662;0,442;0;0,221;0,221;0;4,857;11,921;0;8,83;0;-9,272;0;0,662;16,777;0,221;17,0725
81;Croatia;03-01-2000;200001;81711;Croatian Democratic Union;HDZ;70;1,58113883;1,58113883;10;140;24,46;46;151;1460;3,014;0,479;0;0,205;0,274;0,89;5,205;0;3,014;9,041;0;0;0,411;0;0,342;4,932;5,411;1,712;18,425;0;1,986;0;-13,425;0,479;0,89;20,137;0;35,65255556
81;Croatia;23-11-2003;200311;81711;Croatian Democratic Union;HDZ;70;1,58113883;1,58113883;10;140;33,913;66;152;1234;2,431;0,081;0,081;0;0,324;0;2,755;0;4,781;9,319;0;0;0,729;0;0,567;2,674;4,619;0,405;6,888;0;3,647;0;7,374;0,162;2,269;7,293;0,648;35,65255556
81;Croatia;25-11-2007;200711;81711;Croatian Democratic Union;HDZ;70;1,58113883;1,58113883;10;140;36,552;66;153;1358;2,946;0,221;0,147;0,736;0,147;0,074;1,178;0;6,406;11,561;0;0,221;1,767;0;0,221;3,903;3,24;0,442;6,627;0;5,744;0;5,596;0,368;3,314;7,069;0,442;35,65255556
81;Croatia;04-12-2011;201112;81711;Croatian Democratic Union;HDZ;70;1,58113883;1,58113883;10;140;23,919;47;151;974;2,669;0;0,103;0;0;0;2,977;0;11,396;10,883;0;0,513;1,437;0;0;4,62;4,107;3,593;13,244;0;4,107;0;-6,366;0,103;1,54;16,838;0;35,65255556
81;Croatia;11-09-2016;201609;81711;Croatian Democratic Union;HDZ;70;1,58113883;1,58113883;10;140;32,911;56;151;2040;6,618;1,275;0;0,147;0,343;0;1,765;1,275;10,539;10,882;0,147;0,196;4,216;0;1,716;1,912;5,686;3,578;11,078;0;5,931;0;-2,794;1,422;4,363;14,657;0;35,65255556
81;Croatia;05-07-2020;202007;81711;Croatian Democratic Union;HDZ;70;1,58113883;1,58113883;10;140;37,255;66;151;2387;6,075;0,503;0;0,084;0,042;0,168;0,209;0,628;8,421;15,04;0,251;0,042;1,508;0;3,687;1,969;3,435;6,494;9,133;0,042;3,812;0;-2,137;0,754;1,885;15,626;0;35,65255556
81;Croatia;05-07-2020;202007;81714;Miroslav Škoro Homeland Movement;DPMŠ;70;1,58113883;1,58113883;10;140;10,888;16;151;302;12,252;0;0;0;0,331;0;0;0,331;13,907;14,901;0,331;0;0;0;6,954;4,305;0,331;3,974;2,318;0;0,993;0;14,238;0,331;2,318;6,291;0;10,888
82;Czech Republic;19-06-1998;199806;82220;Communist Party of Bohemia and Moravia;KSČM;20;5;5;;;11,032;24;200;413;5,811;3,39;0,969;1,211;4,358;0;2,663;0,242;0,969;2,906;2,906;0,242;2,179;0,726;0;5,569;3,39;1,937;5,085;0;3,874;0;-9,443;7,264;2,179;7,022;3,632;12,479625
82;Czech Republic;14-06-2002;200206;82220;Communist Party of Bohemia and Moravia;KSČM;20;5;5;;;18,512;41;200;572;3,671;0,35;2,972;1,748;1,224;0;0,874;0,35;0,874;5,42;2,273;0;0,874;0,699;0;4,371;3,671;2,098;10,315;0,175;4,545;0;-14,51;5,594;1,049;12,413;1,748;12,479625
82;Czech Republic;03-06-2006;200606;82220;Communist Party of Bohemia and Moravia;KSČM;20;5;5;;;12,81;26;200;523;1,338;9,178;0;0,956;0,574;0;5,736;0;0,956;4,398;0;0;0;0;0,956;4,589;2,677;6,883;15,296;0,382;2,103;0;-22,18;9,178;0,382;22,18;3,442;12,479625
82;Czech Republic;29-05-2010;201005;82220;Communist Party of Bohemia and Moravia;KSČM;20;5;5;;;11,27;26;200;275;1,818;8,364;0,727;0,364;0,727;0;11,273;0;0;3,273;0,364;0;0;0;0;5,818;3,273;1,818;15,636;0;4,727;0;-28,364;9,455;0;17,455;2,909;12,479625
82;Czech Republic;26-10-2013;201310;82220;Communist Party of Bohemia and Moravia;KSČM;20;5;5;;;14,91;33;200;266;1,504;8,271;2,256;0,752;1,504;0;1,128;0;0;3,759;3,383;1,128;0;0;1,128;7,519;4,511;5,263;12,03;0;2,632;0;-34,962;13,91;0;17,293;4,135;12,479625
82;Czech Republic;21-10-2017;201710;82220;Communist Party of Bohemia and Moravia;KSČM;20;5;5;;;7,768;15;200;383;0,261;6,266;1,044;1,305;1,567;0;0,522;1,567;0,261;8,094;2,089;2,872;0;0;4,178;2,872;2,611;4,439;16,449;0,522;4,439;0;-40,209;9,399;0,261;20,888;3,916;12,479625
82;Czech Republic;19-06-1998;199806;82320;Czech Social Democratic Party;ČSSD;30;5;5;;;32,309;74;200;761;3,548;2,102;0,394;0,657;1,183;0;1,051;0,788;5,913;6,307;2,76;0;1,708;0;0;2,76;4,862;2,102;5,913;0,131;3,679;0;0,263;5,256;1,708;8,016;0,788;22,203
82;Czech Republic;14-06-2002;200206;82320;Czech Social Democratic Party;ČSSD;30;5;5;;;30,207;70;200;226;4,867;0,885;0,885;1,77;0,885;0;3,097;0;2,212;7,522;4,867;0,442;0,442;0;0;2,655;2,655;5,31;14,602;0;2,212;0;-10,177;6,637;0,442;19,912;1,327;22,203
82;Czech Republic;03-06-2006;200606;82320;Czech Social Democratic Party;ČSSD;30;5;5;;;32,32;74;200;1566;4,342;3,001;0;0,639;1,213;0,702;7,28;0;4,725;8,365;1,086;0,319;0,766;0;0,255;6,194;4,023;6,769;9,451;0,064;6,003;0;-12,58;4,087;0,958;16,22;0,255;22,203
82;Czech Republic;29-05-2010;201005;82320;Czech Social Democratic Party;ČSSD;30;5;5;;;22,09;56;200;713;2,104;2,665;0,281;0,842;1,262;0;16,41;0,561;1,683;3,647;0,14;1,122;1,122;0;0;4,348;1,823;4,769;9,818;0;4,067;0;-10,659;3,086;1,543;14,586;1,262;22,203
82;Czech Republic;26-10-2013;201310;82320;Czech Social Democratic Party;ČSSD;30;5;5;;;20,459;50;200;430;1,86;5,116;1,163;0,93;2,326;0;2,326;0,465;0,698;8,372;0,233;0;0,233;0;0,465;16,047;4,651;3,256;12,791;0,233;3,953;0;-26,279;6,512;0,233;16,047;0;22,203
82;Czech Republic;21-10-2017;201710;82320;Czech Social Democratic Party;ČSSD;30;5;5;;;7,278;15;200;580;1,034;9,138;3,621;1,724;3,793;0;0,862;0,517;5,172;9,31;1,724;0;0,345;0;2,759;1,897;3,966;8,276;16,207;0;4,828;0;-36,552;14,483;0,345;24,483;0,517;22,203
82;Czech Republic;19-06-1998;199806;82413;Civic Democratic Party;ODS;60;5;5;;;27,741;63;200;720;4,583;1,667;0;0,139;0,139;0,139;4,861;0;0,139;1,528;0;0;0,972;0;0;0,417;0,278;2,083;2,5;2,639;3,194;0,833;30,278;1,667;2,361;4,583;0;22,355
82;Czech Republic;14-06-2002;200206;82413;Civic Democratic Party;ODS;60;5;5;;;24,475;58;200;557;1,975;0,539;0,18;0;0;2,693;1,616;0,359;0;0,18;0;0;6,643;0;0;3,232;0;1,795;2,873;2,513;0;0;40,036;0,718;8,079;4,668;1,257;22,355
82;Czech Republic;03-06-2006;200606;82413;Civic Democratic Party;ODS;60;5;5;;;35,38;81;200;1366;5,124;0,659;0;0;1,098;0;11,054;0,293;1,83;4,319;0;0;1,757;0;0,586;3,441;2,489;4,319;4,173;1,464;2,635;0;20,791;0,659;6,442;8,492;0,439;22,355
82;Czech Republic;29-05-2010;201005;82413;Civic Democratic Party;ODS;60;5;5;;;20,22;53;200;1260;3,651;0,794;0;0;0,397;0,159;18,095;0;0,635;3,413;0;0,079;3,016;0;0;4,762;3,81;1,19;5,952;2,54;2,222;0;11,19;0,794;6,27;7,143;0,079;22,355
82;Czech Republic;26-10-2013;201310;82413;Civic Democratic Party;ODS;60;5;5;;;7,73;16;200;596;9,899;5,034;3,188;0;1,846;0;1,51;0,671;1,174;6,376;0;0;2,517;0;0;3,356;3,02;3,188;6,544;3,02;2,852;0;6,376;8,221;6,376;9,732;0,336;22,355
82;Czech Republic;21-10-2017;201710;82413;Civic Democratic Party;ODS;60;5;5;;;11,322;25;200;366;1,366;1,913;1,366;0,273;1,366;0;1,639;0;0,82;7,65;0;0;0;0;4,098;3,825;3,005;1,366;7,923;2,459;6,284;0,273;2,186;3,279;9,016;9,29;0;22,355
82;Czech Republic;26-10-2013;201310;82430;ANO 2011;ANO;40;5;5;;;18,657;47;200;724;5,11;2,901;2,762;0;1,519;0;3,591;0,552;1,519;5,525;0,414;0;0,967;0;0,138;3,867;4,834;3,453;5,249;1,105;4,282;0;-9,945;6,077;0,967;8,702;0,138;24,1495
82;Czech Republic;21-10-2017;201710;82430;ANO 2011;ANO;40;5;5;;;29,642;78;200;1156;3,633;6,401;3,201;0,433;1,038;0,26;1,298;0,606;0,952;11,505;0,606;0,865;0,779;0;1,384;2,076;6,747;1,471;9,343;0,433;4,758;0;-13,668;10,208;1,384;10,813;0,433;24,1495
82;Czech Republic;14-06-2002;200206;82524;Christian and Democratic Union - Czech People's Party -  Freedom Union - Democratic Union;KDU-ČSL-US-DEU;60;5;5;;;14,276;31;200;543;5,157;1,105;0,552;0;0,184;0,368;5,157;0,552;0,737;6,446;0,368;0;1,473;0;0;3,867;1,842;1,105;6,998;0,552;6,077;0;8,287;2,026;3,315;8,103;0;14,276
82;Czech Republic;29-05-2010;201005;82530;Tradition, Responsibility, Prosperity 09;TOP09;50;5;5;;;16,71;41;200;669;1,345;3,737;0;0;1,046;0,149;15,247;0;0,149;5,531;0;0,299;4,036;0;0,598;7,175;1,943;1,943;4,335;4,484;2,691;0;7,773;3,737;6,428;6,278;0;11,34033333
82;Czech Republic;26-10-2013;201310;82530;Tradition, Responsibility, Prosperity 09;TOP09;50;5;5;;;11,999;26;200;598;3,344;3,177;1,505;0;0,836;0,167;2,341;0;2,341;4,849;0,334;0,167;3,846;0;0;6,355;6,02;3,177;8,696;0,836;6,355;0;-11,371;5,017;4,682;11,873;0,167;11,34033333
82;Czech Republic;21-10-2017;201710;82530;Tradition, Responsibility, Prosperity 09;TOP09;50;5;5;;;5,312;7;200;1100;2,091;4,455;1,273;0,182;0,455;0,182;0,545;0;2;10,909;0,273;0,182;0,818;0;2,091;1,909;2,727;1,273;9;1,818;4,545;0,455;-6;6;2,182;10,273;0,455;11,34033333
82;Czech Republic;21-10-2017;201710;82721;Freedom and Direct Democracy;SPD;70;5;5;;;10,642;22;200;206;4,369;8,738;0;0;3,398;0;1,456;0;0;1,942;0,485;0,971;0;0;0,485;2,427;0;0,485;14,563;2,913;8,252;0,485;-21,359;9,223;0;15,049;0,971;10,642
82;Czech Republic;29-05-2010;201005;82952;Public Affairs;VV;90;5;5;;;10,88;24;200;843;0,712;3,677;0;0;1,779;0;17,319;0,119;0,119;4,389;0;0;1,186;0;0,119;5,219;2,491;1,186;4,864;2,372;1,779;0;0,83;3,677;3,559;6,05;1,423;10,88
82;Czech Republic;21-10-2017;201710;82953;Czech Pirate Party;Piráti;95;5;5;;;10,797;22;200;517;2,515;6,576;2,708;0;1,354;0;1,547;0;1,934;8,317;0,58;0,387;0,387;0;3,482;3,675;4,642;0,193;6,19;0;4,642;0;-21,083;9,865;0,967;6,383;0;10,797
83;Estonia;07-03-1999;199903;83410;People’s Party Moderates;M;30;5;5;;;15,205;17;101;167;1,198;2,994;1,198;1,796;0;0;0,599;0;1,198;10,18;0;0;3,593;0;0;2,994;1,198;1,198;15,569;0;11,377;0;-10,18;4,192;4,192;16,766;0;11,26625
83;Estonia;02-03-2003;200303;83410;People’s Party Moderates;M;30;5;5;;;7,036;6;101;153;1,961;0;0;1,961;0;0;0;0;0,654;13,072;0;0;0,654;0;0;5,882;3,268;5,229;7,843;0;4,575;0;-1,307;0;0,654;13,072;0;11,26625
83;Estonia;04-03-2007;200703;83410;Social Democratic Party;SDE;30;5;5;;;10,06;10;101;715;3,217;0,559;0,839;0;0;0;3,916;0;1,538;8,252;0,979;0,42;0,28;0;0,699;4,895;10,35;4,336;13,846;0;5,594;0;-9,231;2,378;0,28;18,182;0,28;11,26625
83;Estonia;06-03-2011;201103;83410;Social Democratic Party;SDE;30;5;5;;;17,093;19;101;619;5,493;0,646;0,646;0;0;0;5,331;0;1,777;4,039;0,646;0,323;0,162;0;0,162;5,977;7,916;5,17;10,985;0;8,401;0;-8,239;1,939;0,162;16,155;0,162;11,26625
83;Estonia;01-03-2015;201503;83410;Social Democratic Party;SDE;30;5;5;;;15,186;15;101;941;6,27;1,063;0,85;0;0;0;6,376;0;1,169;2,444;0,531;0,531;0;0;1,594;3,932;4,995;4,57;12,327;0;9,139;0;-11,69;2,444;1,169;16,897;0;11,26625
83;Estonia;03-03-2019;201903;83410;Social Democratic Party;SDE;30;5;5;;;9,833;10;101;1147;4,272;0,697;0,087;0,262;0;0;0,349;0,174;1,395;10,636;0;0,262;0,087;0;6,713;6,19;7,236;6,19;15,867;0;6,452;0;-13,426;0,785;1,569;22,058;0,087;11,26625
83;Estonia;07-03-1999;199903;83411;Estonian Center Party;K;40;5;5;;;23,414;28;101;247;3,644;1,215;0;0;0;0;4,453;0;1,619;1,619;0,405;0;0;0;0,405;0,405;2,024;7,287;10,526;0;4,858;0;16,194;1,619;0;17,814;0;22,90028571
83;Estonia;02-03-2003;200303;83411;Estonian Center Party;K;40;5;5;;;25,403;28;101;360;2,778;0,556;0,833;0;0;0;0,556;0,556;0,833;4,444;0;0;0,833;0;0;6,667;7,222;6,389;13,056;0;3,611;0;0,833;1,389;1,111;19,444;0;22,90028571
83;Estonia;04-03-2007;200703;83411;Estonian Center Party;K;40;5;5;;;26,08;29;101;391;3,069;2,046;0,256;0;0;0;2,813;0;0,256;8,44;0;0,767;0;0;0,512;3,581;8,951;3,069;23,274;0;10,23;0;-29,156;2,302;0;26,343;0;22,90028571
83;Estonia;06-03-2011;201103;83411;Estonian Center Party;K;40;5;5;;;23,321;26;101;447;3,356;1,119;0;0;0;0;4,027;0;2,461;3,579;0,895;0,447;0,224;0;0,224;3,132;5,593;5,369;16,331;0;8,725;0;-12,975;2,013;0,447;21,7;0;22,90028571
83;Estonia;01-03-2015;201503;83411;Estonian Center Party;K;40;5;5;;;24,812;27;101;653;2,297;0,766;0,306;0,306;0;0;3,522;0;1,531;4,441;0,459;0,306;0;0;0,153;4,594;5,36;4,594;19,449;0;8,882;0;-21,746;1,531;0,153;24,043;0,459;22,90028571
83;Estonia;03-03-2019;201903;83411;Estonian Center Party;K;40;5;5;;;23,099;26;101;889;3,037;1,35;0,45;0,225;0;0,225;0;0,225;1,462;12,936;0,112;0,225;0,112;0;3,262;4,387;6,299;6,524;13,948;0;5,062;0;-8,324;1,912;0,562;20,472;0,112;22,90028571
83;Estonia;07-03-1999;199903;83430;Estonian Reform Party;ER;40;5;5;;;15,919;18;101;128;0,781;0;0;0;0;1,563;3,906;0;3,906;7,031;0;0;10,938;0;0;0;0;7,031;12,5;0;9,375;0;8,594;0;14,844;19,531;0;23,25985714
83;Estonia;02-03-2003;200303;83430;Estonian Reform Party;ER;40;5;5;;;17,711;19;101;257;0,778;0;0,778;0;0;0;1,167;0;0,778;7,393;0;0;5,447;0;0;4,28;7,782;3,502;7,393;0;6,226;0;3,891;0,778;5,447;10,895;0;23,25985714
83;Estonia;04-03-2007;200703;83430;Estonian Reform Party;ER;40;5;5;;;27,82;31;101;574;3,136;0,174;0,174;0;0;0;2,613;0;2,962;6,446;0;0;0;0;0;5,401;7,317;0,697;10,627;0;8,362;0;7,143;0,348;2,091;11,324;0;23,25985714
83;Estonia;06-03-2011;201103;83430;Estonian Reform Party;ER;40;5;5;;;28,559;33;101;980;1,531;0,612;0,102;0;0;0;3,776;0;2,653;10,408;0,204;0,102;0,612;0;0;4,898;10,816;1,02;8,673;0;10;0;3,061;0,918;2,143;9,694;0;23,25985714
83;Estonia;01-03-2015;201503;83430;Estonian Reform Party;ER;40;5;5;;;27,688;30;101;1098;2,55;0,182;0,273;0,091;0;0,182;2,368;0;2,914;6,831;0;0,729;0,273;0;0,364;5,556;9,381;1,093;6,74;0;14,026;0;0,546;0,455;2,823;7,832;0,364;23,25985714
83;Estonia;03-03-2019;201903;83430;Estonian Reform Party;ER;40;5;5;;;28,934;34;101;877;3,991;0,798;0,456;0;0;0,456;0,114;0;1,026;13,113;0;0;1,482;0;4,789;4,105;4,675;2,851;10,832;0,57;7,868;0,228;-2,623;1,254;4,561;13,683;0,456;23,25985714
83;Estonia;02-03-2003;200303;83611;Union for the Republic;RP;60;5;5;;;24,615;28;101;171;1,754;0,585;0;0;0;0;0;0;1,17;5,263;0;0;7,602;0;0;0,585;0;4,094;18,713;0;8,772;0;-1,754;0,585;7,602;22,807;0;17,63
83;Estonia;04-03-2007;200703;83611;Pro Patria and Res Publica Union;IRL;60;5;5;;;17,87;19;101;568;1,056;1,056;0;0;0;0;4,577;0;1,761;4,225;0;0,176;0,352;0;0;2,641;3,169;2,113;9,331;0;10,739;0;5,81;1,056;2,113;11,444;0,528;17,63
83;Estonia;06-03-2011;201103;83611;Pro Patria and Res Publica Union;IRL;60;5;5;;;20,521;23;101;461;6,074;1,518;0;0;0;0,217;5,64;0;3,254;6,291;0,651;0;1,302;0;0;4,338;4,338;0,868;14,967;0;8,243;0;3,254;2,169;1,735;15,835;0;17,63
83;Estonia;01-03-2015;201503;83611;Pro Patria and Res Publica Union;IRL;60;5;5;;;13,7;14;101;1408;5,114;0;0;0;0;0;4,901;0;3,764;6,747;0;0,781;0,142;0;1,42;2,202;7,315;2,415;14,986;0;4,688;0;9,304;0;4,048;17,401;0,142;17,63
83;Estonia;03-03-2019;201903;83611;Pro Patria;;60;5;5;;;11,444;12;101;866;4,273;1,155;0,346;0;0;0;0,577;0,115;3,002;7,506;0;0,577;1,386;0;2,771;1,848;6,351;1,617;10,624;0,346;4,273;0,115;17,667;1,501;7,621;12,24;0,462;17,63
83;Estonia;07-03-1999;199903;83709;Pro Patria Union;;60;5;5;;;16,09;18;101;81;2,469;3,704;0;0;0;0;0;0;3,704;7,407;0;0;11,111;0;0;0;0;1,235;11,111;0;13,58;0;22,222;3,704;12,346;12,346;0;10,41633333
83;Estonia;02-03-2003;200303;83709;Pro Patria Union;;60;5;5;;;7,3;7;101;94;0;0;1,064;0;0;0;4,255;0;0;3,191;0;0;11,702;0;0;0;0;0;12,766;0;4,255;0;24,468;1,064;12,766;12,766;0;10,41633333
83;Estonia;01-03-2015;201503;83720;Conservative People's Party of Estonia;EKRE;70;5;5;;;8,146;7;101;445;2,921;1,124;0;0;0;0;4,045;0;2,921;2,697;0,225;1,124;0,449;0;0,899;3,82;4,27;1,124;5,393;0,674;5,618;0;12,809;1,348;0,899;6,517;1,348;12,954
83;Estonia;03-03-2019;201903;83720;Conservative People's Party of Estonia;EKRE;70;5;5;;;17,762;19;101;330;8,182;1,212;0,606;0;0,303;0;0,606;0;3,636;4,545;0,303;0;0;0;1,515;3,333;2,727;2,121;8,485;0;1,515;0;31,818;2,121;3,333;10,606;0,606;12,954
87;Latvia;07-10-2006;200610;87021;Concord Centre;SC;20;5;5;;;14,423;17;100;76;1,316;3,947;0;0;0;0;1,316;0;1,316;9,211;2,632;0;0;0;0;0;0;14,474;21,053;0;5,263;0;-26,316;6,579;0;35,526;1,316;23,217
87;Latvia;02-10-2010;201010;87021;Concord Centre;SC;20;5;5;;;26,608;29;100;68;1,471;8,824;0;0;0;0;2,941;0;7,353;2,941;0;0;0;0;0;0;0;4,412;5,882;0;1,471;0;13,235;8,824;0;10,294;0;23,217
87;Latvia;17-09-2011;201109;87021;Concord Centre;SC;20;5;5;;;28,62;31;100;41;19,512;0;0;0;0;0;0;0;2,439;0;0;0;4,878;0;0;0;0;14,634;17,073;0;4,878;0;17,073;0;4,878;31,707;0;23,217
